,in,,out
1568309399999,4.135143E10,1568309399999,4.135143E10
1568312999999,4.0586994E10,1568312999999,4.0586994E10
1568316599999,3.5899802E10,1568316599999,3.5899802E10
1568320199999,2.96564224E10,1568320199999,2.96564224E10
1568323799999,2.42622136E10,1568323799999,2.42622136E10
1568327399999,1.97102019E10,1568327399999,1.97102019E10
1568330999999,1.7239423E10,1568330999999,1.7239423E10
1568334599999,1.6003243E10,1568334599999,1.6003243E10
1568338199999,1.48932147E10,1568338199999,1.48932147E10
1568341799999,1.51025971E10,1568341799999,1.51025971E10
1568345399999,1.75230587E10,1568345399999,1.75230587E10
1568348999999,2.40418632E10,1568348999999,2.40418632E10
1568352599999,3.31616932E10,1568352599999,3.31616932E10
1568356199999,3.8970274E10,1568356199999,3.8970274E10
1568359799999,4.1394467E10,1568359799999,4.1394467E10
1568363399999,3.9243485E10,1568363399999,3.9243485E10
1568366999999,4.0925479E10,1568366999999,4.0925479E10
1568370599999,4.1737699E10,1568370599999,4.1737699E10
1568374199999,4.0661324E10,1568374199999,4.0661324E10
1568377799999,4.0567542E10,1568377799999,4.0567542E10
1568381399999,3.7674062E10,1568381399999,3.7674062E10
1568384999999,3.580441E10,1568384999999,3.580441E10
1568388599999,3.5913937E10,1568388599999,3.5913937E10
1568392199999,3.7478625E10,1568392199999,3.7478625E10
1568395799999,3.9062782E10,1568395799999,3.9062782E10
1568399399999,3.9401296E10,1568399399999,3.9401296E10
1568402999999,3.6714119E10,1568402999999,3.6714119E10
1568406599999,3.1382526E10,1568406599999,3.1382526E10
1568410199999,2.74301092E10,1568410199999,2.74301092E10
1568413799999,2.19243028E10,1568413799999,2.19243028E10
1568417399999,1.91507395E10,1568417399999,1.91507395E10
1568420999999,1.65289329E10,1568420999999,1.65289329E10
1568424599999,1.42837463E10,1568424599999,1.42837463E10
1568428199999,1.41294602E10,1568428199999,1.41294602E10
1568431799999,1.52591053E10,1568431799999,1.52591053E10
1568435399999,1.83582904E10,1568435399999,1.83582904E10
1568438999999,2.27061842E10,1568438999999,2.27061842E10
1568442599999,2.65480458E10,1568442599999,2.65480458E10
1568446199999,2.89298637E10,1568446199999,2.89298637E10
1568449799999,2.93847818E10,1568449799999,2.93847818E10
1568453399999,3.07878093E10,1568453399999,3.07878093E10
1568456999999,3.0694314E10,1568456999999,3.0694314E10
1568460599999,3.12443822E10,1568460599999,3.12443822E10
1568464199999,3.16087931E10,1568464199999,3.16087931E10
1568467799999,3.23389133E10,1568467799999,3.23389133E10
1568471399999,3.38273628E10,1568471399999,3.38273628E10
1568474999999,3.5161379E10,1568474999999,3.5161379E10
1568478599999,3.7030277E10,1568478599999,3.7030277E10
1568482199999,3.8116938E10,1568482199999,3.8116938E10
1568485799999,3.8855373E10,1568485799999,3.8855373E10
1568489399999,3.6128014E10,1568489399999,3.6128014E10
1568492999999,3.14287473E10,1568492999999,3.14287473E10
1568496599999,2.687266E10,1568496599999,2.687266E10
1568500199999,2.21386527E10,1568500199999,2.21386527E10
1568503799999,1.83360287E10,1568503799999,1.83360287E10
1568507399999,1.62579026E10,1568507399999,1.62579026E10
1568510999999,1.49607793E10,1568510999999,1.49607793E10
1568514599999,1.40275036E10,1568514599999,1.40275036E10
1568518199999,1.44765409E10,1568518199999,1.44765409E10
1568521799999,1.69267354E10,1568521799999,1.69267354E10
1568525399999,2.25792123E10,1568525399999,2.25792123E10
1568528999999,2.71967621E10,1568528999999,2.71967621E10
1568532599999,3.05372283E10,1568532599999,3.05372283E10
1568536199999,3.2975874E10,1568536199999,3.2975874E10
1568539799999,3.39909386E10,1568539799999,3.39909386E10
1568543399999,3.5485172E10,1568543399999,3.5485172E10
1568546999999,3.615078E10,1568546999999,3.615078E10
1568550599999,3.6496474E10,1568550599999,3.6496474E10
1568554199999,3.8404411E10,1568554199999,3.8404411E10
1568557799999,3.8727528E10,1568557799999,3.8727528E10
1568561399999,4.1267634E10,1568561399999,4.1267634E10
1568564999999,4.1606238E10,1568564999999,4.1606238E10
1568568599999,4.2907001E10,1568568599999,4.2907001E10
1568572199999,4.1980183E10,1568572199999,4.1980183E10
1568575799999,3.6987077E10,1568575799999,3.6987077E10
1568579399999,2.8846166E10,1568579399999,2.8846166E10
1568582999999,2.3235201E10,1568582999999,2.3235201E10
1568586599999,1.88853903E10,1568586599999,1.88853903E10
1568590199999,1.6726528E10,1568590199999,1.6726528E10
1568593799999,1.45974139E10,1568593799999,1.45974139E10
1568597399999,1.39494236E10,1568597399999,1.39494236E10
1568600999999,1.46966108E10,1568600999999,1.46966108E10
1568604599999,1.67772211E10,1568604599999,1.67772211E10
1568608199999,2.40228516E10,1568608199999,2.40228516E10
1568611799999,3.4580648E10,1568611799999,3.4580648E10
1568615399999,3.9860716E10,1568615399999,3.9860716E10
1568618999999,4.2692522E10,1568618999999,4.2692522E10
1568622599999,4.0640397E10,1568622599999,4.0640397E10
1568626199999,4.2552017E10,1568626199999,4.2552017E10
1568629799999,4.3531043E10,1568629799999,4.3531043E10
1568633399999,4.3936883E10,1568633399999,4.3936883E10
1568636999999,4.3370287E10,1568636999999,4.3370287E10
1568640599999,4.1356796E10,1568640599999,4.1356796E10
1568644199999,4.0447439E10,1568644199999,4.0447439E10
1568647799999,3.9333478E10,1568647799999,3.9333478E10
1568651399999,4.0824795E10,1568651399999,4.0824795E10
1568654999999,4.2151158E10,1568654999999,4.2151158E10
1568658599999,4.1827992E10,1568658599999,4.1827992E10
1568662199999,3.7679522E10,1568662199999,3.7679522E10
1568665799999,2.96725914E10,1568665799999,2.96725914E10
1568669399999,2.48593265E10,1568669399999,2.48593265E10
1568672999999,2.04022415E10,1568672999999,2.04022415E10
1568676599999,1.69068145E10,1568676599999,1.69068145E10
1568680199999,1.55183421E10,1568680199999,1.55183421E10
1568683799999,1.45503375E10,1568683799999,1.45503375E10
1568687399999,1.45036022E10,1568687399999,1.45036022E10
1568690999999,1.6934443E10,1568690999999,1.6934443E10
1568694599999,2.34875105E10,1568694599999,2.34875105E10
1568698199999,3.4614964E10,1568698199999,3.4614964E10
1568701799999,4.0605401E10,1568701799999,4.0605401E10
1568705399999,4.299527E10,1568705399999,4.299527E10
1568708999999,4.0015053E10,1568708999999,4.0015053E10
1568712599999,4.2834354E10,1568712599999,4.2834354E10
1568716199999,4.2920575E10,1568716199999,4.2920575E10
1568719799999,4.3969569E10,1568719799999,4.3969569E10
1568723399999,4.3914609E10,1568723399999,4.3914609E10
1568726999999,4.2391859E10,1568726999999,4.2391859E10
1568730599999,4.1273246E10,1568730599999,4.1273246E10
1568734199999,4.1099108E10,1568734199999,4.1099108E10
1568737799999,4.108553E10,1568737799999,4.108553E10
1568741399999,4.2339566E10,1568741399999,4.2339566E10
1568744999999,4.2334908E10,1568744999999,4.2334908E10
1568748599999,3.8223507E10,1568748599999,3.8223507E10
1568752199999,3.09257052E10,1568752199999,3.09257052E10
1568755799999,2.48046572E10,1568755799999,2.48046572E10
1568759399999,2.04080763E10,1568759399999,2.04080763E10
1568762999999,1.75136174E10,1568762999999,1.75136174E10
1568766599999,1.58356808E10,1568766599999,1.58356808E10
1568770199999,1.58278154E10,1568770199999,1.58278154E10
1568773799999,1.58475817E10,1568773799999,1.58475817E10
1568777399999,1.83681331E10,1568777399999,1.83681331E10
1568780999999,2.48950702E10,1568780999999,2.48950702E10
1568784599999,3.33430456E10,1568784599999,3.33430456E10
1568788199999,4.0213393E10,1568788199999,4.0213393E10
1568791799999,4.1956061E10,1568791799999,4.1956061E10
1568795399999,3.9432147E10,1568795399999,3.9432147E10
1568798999999,4.1575535E10,1568798999999,4.1575535E10
1568802599999,4.237192E10,1568802599999,4.237192E10
1568806199999,4.2639356E10,1568806199999,4.2639356E10
1568809799999,4.3336884E10,1568809799999,4.3336884E10
1568813399999,4.1402237E10,1568813399999,4.1402237E10
1568816999999,4.0010633E10,1568816999999,4.0010633E10
1568820599999,4.0546296E10,1568820599999,4.0546296E10
1568824199999,4.1815818E10,1568824199999,4.1815818E10
1568827799999,4.2499531E10,1568827799999,4.2499531E10
1568831399999,4.1828332E10,1568831399999,4.1828332E10
1568834999999,3.7629964E10,1568834999999,3.7629964E10
1568838599999,3.04788623E10,1568838599999,3.04788623E10
1568842199999,2.460979E10,1568842199999,2.460979E10
1568845799999,2.05087969E10,1568845799999,2.05087969E10
1568849399999,1.72851528E10,1568849399999,1.72851528E10
1568852999999,1.55462062E10,1568852999999,1.55462062E10
1568856599999,1.5087872E10,1568856599999,1.5087872E10
1568860199999,1.48801167E10,1568860199999,1.48801167E10
1568863799999,1.759889E10,1568863799999,1.759889E10
1568867399999,2.38589194E10,1568867399999,2.38589194E10
1568870999999,3.4051156E10,1568870999999,3.4051156E10
1568874599999,3.9365997E10,1568874599999,3.9365997E10
1568878199999,4.1932231E10,1568878199999,4.1932231E10
1568881799999,3.9812796E10,1568881799999,3.9812796E10
1568885399999,4.1313976E10,1568885399999,4.1313976E10
1568888999999,4.2374349E10,1568888999999,4.2374349E10
1568892599999,4.2017309E10,1568892599999,4.2017309E10
1568896199999,4.3007181E10,1568896199999,4.3007181E10
1568899799999,4.1049113E10,1568899799999,4.1049113E10
1568903399999,3.9771263E10,1568903399999,3.9771263E10
1568906999999,3.8910898E10,1568906999999,3.8910898E10
1568910599999,4.0181506E10,1568910599999,4.0181506E10
1568914199999,4.1989988E10,1568914199999,4.1989988E10
1568917799999,4.1885749E10,1568917799999,4.1885749E10
1568921399999,3.7832544E10,1568921399999,3.7832544E10
1568924999999,3.08391363E10,1568924999999,3.08391363E10
1568928599999,2.46634455E10,1568928599999,2.46634455E10
1568932199999,1.95102597E10,1568932199999,1.95102597E10
1568935799999,1.78000261E10,1568935799999,1.78000261E10
1568939399999,1.6055808E10,1568939399999,1.6055808E10
1568942999999,1.51459328E10,1568942999999,1.51459328E10
1568946599999,1.54813235E10,1568946599999,1.54813235E10
1568950199999,1.76661524E10,1568950199999,1.76661524E10
1568953799999,2.28777288E10,1568953799999,2.28777288E10
1568957399999,3.23133788E10,1568957399999,3.23133788E10
1568960999999,3.8653637E10,1568960999999,3.8653637E10
1568964599999,4.087681E10,1568964599999,4.087681E10
1568968199999,3.7841773E10,1568968199999,3.7841773E10
1568971799999,3.9389991E10,1568971799999,3.9389991E10
1568975399999,4.0303358E10,1568975399999,4.0303358E10
1568978999999,4.111514E10,1568978999999,4.111514E10
1568982599999,3.9121134E10,1568982599999,3.9121134E10
1568986199999,3.7209498E10,1568986199999,3.7209498E10
1568989799999,3.5723047E10,1568989799999,3.5723047E10
1568993399999,3.677689E10,1568993399999,3.677689E10
1568996999999,3.8511387E10,1568996999999,3.8511387E10
1569000599999,3.9653908E10,1569000599999,3.9653908E10
1569004199999,3.8916104E10,1569004199999,3.8916104E10
1569007799999,3.6094423E10,1569007799999,3.6094423E10
1569011399999,3.11099228E10,1569011399999,3.11099228E10
1569014999999,2.57049313E10,1569014999999,2.57049313E10
1569018599999,2.05879009E10,1569018599999,2.05879009E10
1569022199999,1.88345242E10,1569022199999,1.88345242E10
1569025799999,1.88322222E10,1569025799999,1.88322222E10
1569029399999,2.02477527E10,1569029399999,2.02477527E10
1569032999999,1.65242204E10,1569032999999,1.65242204E10
1569036599999,1.55807037E10,1569036599999,1.55807037E10
1569040199999,1.88324393E10,1569040199999,1.88324393E10
1569043799999,2.30559212E10,1569043799999,2.30559212E10
1569047399999,2.64790282E10,1569047399999,2.64790282E10
1569050999999,2.92065198E10,1569050999999,2.92065198E10
1569054599999,3.02488863E10,1569054599999,3.02488863E10
1569058199999,3.09658481E10,1569058199999,3.09658481E10
1569061799999,3.17380895E10,1569061799999,3.17380895E10
1569065399999,3.32865126E10,1569065399999,3.32865126E10
1569068999999,3.3916543E10,1569068999999,3.3916543E10
1569072599999,3.40756685E10,1569072599999,3.40756685E10
1569076199999,3.6088504E10,1569076199999,3.6088504E10
1569079799999,3.8026052E10,1569079799999,3.8026052E10
1569083399999,3.8900433E10,1569083399999,3.8900433E10
1569086999999,3.8461948E10,1569086999999,3.8461948E10
1569090599999,3.8896439E10,1569090599999,3.8896439E10
1569094199999,3.6811563E10,1569094199999,3.6811563E10
1569097799999,3.16143473E10,1569097799999,3.16143473E10
1569101399999,2.70300119E10,1569101399999,2.70300119E10
1569104999999,2.17170371E10,1569104999999,2.17170371E10
1569108599999,1.95509268E10,1569108599999,1.95509268E10
1569112199999,1.68675267E10,1569112199999,1.68675267E10
1569115799999,1.57392783E10,1569115799999,1.57392783E10
1569119399999,1.52171878E10,1569119399999,1.52171878E10
1569122999999,1.42968893E10,1569122999999,1.42968893E10
1569126599999,1.70636984E10,1569126599999,1.70636984E10
1569130199999,2.19950776E10,1569130199999,2.19950776E10
1569133799999,2.67641754E10,1569133799999,2.67641754E10
1569137399999,3.0161623E10,1569137399999,3.0161623E10
1569140999999,3.18496092E10,1569140999999,3.18496092E10
1569144599999,3.36311419E10,1569144599999,3.36311419E10
1569148199999,3.38326057E10,1569148199999,3.38326057E10
1569151799999,3.37924239E10,1569151799999,3.37924239E10
1569155399999,3.5705016E10,1569155399999,3.5705016E10
1569158999999,3.7436408E10,1569158999999,3.7436408E10
1569162599999,3.8014382E10,1569162599999,3.8014382E10
1569166199999,3.9740756E10,1569166199999,3.9740756E10
1569169799999,4.1048453E10,1569169799999,4.1048453E10
1569173399999,4.2818232E10,1569173399999,4.2818232E10
1569176999999,4.1251607E10,1569176999999,4.1251607E10
1569180599999,3.7280182E10,1569180599999,3.7280182E10
1569184199999,3.0014974E10,1569184199999,3.0014974E10
1569187799999,2.46954988E10,1569187799999,2.46954988E10
1569191399999,2.03496878E10,1569191399999,2.03496878E10
1569194999999,1.70498406E10,1569194999999,1.70498406E10
1569198599999,1.56604723E10,1569198599999,1.56604723E10
1569202199999,1.5021697E10,1569202199999,1.5021697E10
1569205799999,1.47430349E10,1569205799999,1.47430349E10
1569209399999,1.66302556E10,1569209399999,1.66302556E10
1569212999999,2.31679099E10,1569212999999,2.31679099E10
1569216599999,3.2904876E10,1569216599999,3.2904876E10
1569220199999,4.0047239E10,1569220199999,4.0047239E10
1569223799999,4.2192785E10,1569223799999,4.2192785E10
1569227399999,4.1188688E10,1569227399999,4.1188688E10
1569230999999,4.2996113E10,1569230999999,4.2996113E10
1569234599999,4.3248337E10,1569234599999,4.3248337E10
1569238199999,4.3385954E10,1569238199999,4.3385954E10
1569241799999,4.3408851E10,1569241799999,4.3408851E10
1569245399999,4.0727101E10,1569245399999,4.0727101E10
1569248999999,4.0328925E10,1569248999999,4.0328925E10
1569252599999,4.0062693E10,1569252599999,4.0062693E10
1569256199999,4.1647612E10,1569256199999,4.1647612E10
1569259799999,4.2943308E10,1569259799999,4.2943308E10
1569263399999,4.2838258E10,1569263399999,4.2838258E10
1569266999999,3.7855445E10,1569266999999,3.7855445E10
1569270599999,3.03542743E10,1569270599999,3.03542743E10
1569274199999,2.51317862E10,1569274199999,2.51317862E10
1569277799999,2.04366397E10,1569277799999,2.04366397E10
1569281399999,1.80614042E10,1569281399999,1.80614042E10
1569284999999,1.5987156E10,1569284999999,1.5987156E10
1569288599999,1.57373706E10,1569288599999,1.57373706E10
1569292199999,1.61024788E10,1569292199999,1.61024788E10
1569295799999,1.81630362E10,1569295799999,1.81630362E10
1569299399999,2.33576653E10,1569299399999,2.33576653E10
1569302999999,3.35372493E10,1569302999999,3.35372493E10
1569306599999,4.0779289E10,1569306599999,4.0779289E10
1569310199999,4.4058489E10,1569310199999,4.4058489E10
1569313799999,4.1121722E10,1569313799999,4.1121722E10
1569317399999,4.4112695E10,1569317399999,4.4112695E10
1569320999999,4.510727E10,1569320999999,4.510727E10
1569324599999,4.5387047E10,1569324599999,4.5387047E10
1569328199999,4.3919487E10,1569328199999,4.3919487E10
1569331799999,4.223821E10,1569331799999,4.223821E10
1569335399999,4.1018847E10,1569335399999,4.1018847E10
1569338999999,4.1837031E10,1569338999999,4.1837031E10
1569342599999,4.309912E10,1569342599999,4.309912E10
1569346199999,4.5822853E10,1569346199999,4.5822853E10
1569349799999,4.3835777E10,1569349799999,4.3835777E10
1569353399999,3.936587E10,1569353399999,3.936587E10
1569356999999,3.1661527E10,1569356999999,3.1661527E10
1569360599999,2.75615191E10,1569360599999,2.75615191E10
1569364199999,2.21680497E10,1569364199999,2.21680497E10
1569367799999,1.98697308E10,1569367799999,1.98697308E10
1569371399999,1.76497684E10,1569371399999,1.76497684E10
1569374999999,1.64653076E10,1569374999999,1.64653076E10
1569378599999,1.72746568E10,1569378599999,1.72746568E10
1569382199999,1.97788099E10,1569382199999,1.97788099E10
1569385799999,2.49963909E10,1569385799999,2.49963909E10
1569389399999,3.509615E10,1569389399999,3.509615E10
1569392999999,4.1752584E10,1569392999999,4.1752584E10
1569396599999,4.3262185E10,1569396599999,4.3262185E10
1569400199999,4.0661844E10,1569400199999,4.0661844E10
1569403799999,4.3128357E10,1569403799999,4.3128357E10
