Unnamed: 0,Date,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE
202,2019-10-16 00:00:00+00:00,24.02,134.9,36.63,34.27,81.36,134.26,108.17,43.05,8.86,252.44,49.11,214.4,55.47,94.73,57.24,227.67,13.52,116.23,69.21,51.68,51.68,57.63,51.08,37.47,58.75,14.45,47.54,7.9,19.27,206.17,50.04,15.84,10.1,6.385,70.82,26.5,58.75,97.61,137.18,36.49,257.39,128.97,110.32,7.79,37.82,79.74,20.6,60.14,19.53,15.3,45.44,233.37,1773.33,1241.81,128.85,46.36,142.49,52.35,38.64,94.41,94.41,77.49,130.83,58.5
203,2019-10-15 00:00:00+00:00,24.07,133.0,36.45,33.42,80.7,135.56,108.11,42.89,8.74,252.41,47.25,214.35,54.62,95.14,56.17,229.34,13.34,115.85,69.06,52.12,52.12,57.63,50.99,37.47,59.0,14.37,47.72,7.6,18.89,202.0,49.28,15.87,10.21,6.11,70.17,26.2,59.0,98.58,136.8,35.47,257.7,128.11,110.66,7.7,37.45,78.95,20.4,59.68,19.59,15.1726,46.09,236.39,1742.14,1221.5,125.83,46.25,142.54,51.93,38.37,94.14,94.14,76.88,130.28,58.19
204,2019-10-14 00:00:00+00:00,24.23,131.36,36.16,32.59,79.69,137.9,107.94,43.41,8.84,252.86,46.76,214.09,54.3,96.16,55.55,230.01,13.43,115.58,68.6,52.35,52.35,57.55,50.35,37.28,59.6,14.16,48.05,7.54,18.49,203.83,49.09,15.76,9.96,6.1,69.53,26.24,59.6,99.38,135.28,35.39,247.9,129.95,112.75,7.67,37.58,79.53,20.23,59.93,19.22,15.18,46.56,234.9,1728.91,1213.89,125.94,46.55,142.31,51.9,38.54,94.0,94.0,76.65,129.58,58.14
205,2019-10-11 00:00:00+00:00,24.16,131.14,36.14,33.12,80.73,137.74,108.52,43.05,8.59,252.06,46.72,213.87,54.32,96.29,56.0,231.79,13.2,115.69,68.98,52.74,52.74,57.8,51.09,37.51,59.22,14.64,48.07,7.415,18.19,203.72,49.46,15.45,9.96,6.11,69.99,26.06,59.22,99.75,135.2,35.22,247.15,130.0,113.05,7.72,37.59,78.66,20.4,60.0,19.12,15.22,47.09,232.95,1742.92,1224.03,125.72,46.67,142.77,52.0,38.43,93.93,93.93,76.19,130.1,58.0
206,2019-10-10 00:00:00+00:00,23.98,128.95,35.67,32.81,79.09,136.92,105.87,41.64,8.34,246.58,45.3,209.56,52.83,95.87,53.39,232.02,13.07,113.53,67.43,50.95,50.95,57.05,49.63,37.25,57.99,13.62,46.41,7.06,17.7,197.59,48.33,15.27,9.8,5.795,67.77,25.26,57.99,97.37,132.46,34.45,245.28,129.47,112.62,7.55,37.0,77.72,19.79,59.26,19.51,14.92,46.08,227.93,1725.24,1198.6,114.96,46.05,139.77,50.41,37.77,92.66,92.66,74.35,127.86,57.14
207,2019-10-09 00:00:00+00:00,23.98,131.14,35.65,32.82,79.31,137.71,105.8,45.33,8.31,246.37,45.26,209.67,52.9,96.28,53.67,232.23,13.16,112.59,67.3,50.99,50.99,56.88,49.23,37.28,58.15,13.26,45.82,6.93,17.52,198.19,48.17,15.05,9.77,5.685,67.0,25.21,58.15,97.97,132.89,33.98,241.32,130.52,113.37,7.45,37.21,78.11,19.71,59.4,19.26,14.872,45.88,227.03,1719.61,1201.33,115.85,46.92,139.77,50.47,37.62,93.02,93.02,73.91,126.75,57.78
208,2019-10-08 00:00:00+00:00,23.86,132.45,35.65,32.25,80.56,139.73,106.5,45.47,8.48,247.8,45.27,211.65,52.03,96.96,53.96,232.14,12.95,112.11,67.54,50.65,50.65,57.05,48.82,37.01,58.0,12.98,45.64,6.94,17.31,197.6,48.25,14.96,9.62,5.68,67.03,25.07,58.0,98.64,131.87,34.3135,235.87,131.99,115.21,7.43,37.68,77.78,19.66,60.12,19.31,14.81,46.09,225.82,1722.49,1198.77,113.88,47.5,140.24,50.16,37.47,93.03,93.03,75.52,127.42,57.55
209,2019-10-07 00:00:00+00:00,24.05,133.09,35.82,32.18,81.4,141.49,107.92,45.52,8.55,251.8,46.09,214.45,52.69,96.75,54.12,233.45,13.12,113.96,68.7,50.46,50.46,57.48,49.4,37.11,58.47,13.15,45.79,7.04,17.64,200.79,48.95,14.93,9.66,5.77,67.87,25.11,58.47,98.9,131.2,34.6,229.8,133.0,116.21,7.52,37.58,77.63,19.78,59.92,19.44,15.05,46.04,226.27,1731.63,1207.0,114.07,47.47,142.26,50.7,38.04,95.12,95.12,77.01,130.04,58.1
210,2019-10-04 00:00:00+00:00,24.15,131.34,35.49,32.29,81.3,139.75,107.54,45.08,8.61,251.88,45.88,213.97,52.05,95.46,53.24,230.11,13.17,113.6,68.11,50.58,50.58,57.0,49.5,36.58,58.86,12.87,45.43,7.12,17.49,196.99,48.66,14.82,9.65,5.73,66.76,25.03,58.86,97.39,131.35,35.0,231.61,130.77,115.24,7.32,37.22,76.96,19.2,58.97,19.15,14.7116,45.83,225.64,1726.02,1194.29,114.98,47.25,142.06,50.35,38.09,94.34,94.34,76.32,129.31,57.89
211,2019-10-03 00:00:00+00:00,24.21,131.64,34.71,31.75,79.25,140.12,105.87,44.24,8.5,247.57,45.59,208.4,51.85,95.0,52.93,228.86,12.98,112.06,67.0,51.12,51.12,56.43,49.18,36.19,59.25,12.94,45.2,7.14,16.98,197.61,48.3,14.93,9.69,5.7412,66.08,24.68,59.25,95.53,130.59,34.51,231.86,131.27,115.8,7.38,37.0,76.6,19.06,59.0,19.04,14.53,45.98,218.43,1713.0,1183.34,114.05,46.32,141.62,49.5,38.05,93.53,93.53,73.93,127.27,57.35
212,2019-10-02 00:00:00+00:00,24.34,132.76,35.26,31.72,81.4,141.51,108.12,44.53,8.56,249.25,46.89,210.99,52.23,96.21,53.19,231.69,13.16,115.06,68.27,50.92,50.92,57.1,50.52,37.0,58.6,13.32,45.32,7.25,17.09,201.69,48.72,14.8,9.7,5.78,67.76,25.15,58.6,97.85,132.22,35.77,243.29,132.92,116.11,7.48,37.35,77.6,19.4,59.7,19.5,14.7106,45.7,223.06,1727.74,1196.5,114.86,47.35,142.19,50.31,38.35,96.0,96.0,75.26,127.26,57.25
213,2019-10-01 00:00:00+00:00,24.58,130.02,35.93,32.94,84.03,141.67,108.84,45.65,8.96,254.22,47.51,216.5,53.67,95.57,53.65,232.16,13.13,119.27,70.83,50.88,50.88,58.67,52.26,38.07,58.9,14.15,47.28,7.44,17.53,207.01,50.65,14.88,9.66,6.015,69.57,25.67,58.9,99.31,134.63,37.47,241.5,132.61,118.28,7.59,37.95,78.88,19.55,60.4,19.86,14.96,45.3,225.07,1746.0,1222.49,118.12,49.65,145.59,51.97,38.99,97.81,97.81,77.06,130.0,58.5
214,2019-09-30 00:00:00+00:00,24.59,129.07,36.28,33.66,82.19,141.62,107.61,45.88,9.08,249.05,47.0,214.21,53.22,96.25,54.39,232.02,13.0,118.54,71.24,51.23,51.23,58.55,51.96,38.11,58.77,14.04,46.99,7.53,16.74,209.71,50.77,15.4,9.72,6.0,69.8,25.74,58.77,100.22,133.55,37.53,243.0,132.71,116.8,7.57,37.59,77.87,19.98,60.49,19.53,14.89,45.64,220.9,1726.99,1220.6,117.26,48.95,143.73,51.19,38.57,95.85,95.85,76.89,127.69,58.49
215,2019-09-27 00:00:00+00:00,24.46,128.61,35.86,33.96,83.04,142.03,107.9,45.9,9.04,252.29,47.55,217.17,53.16,96.29,54.53,232.25,13.23,119.51,70.7,50.56,50.56,58.77,51.69,38.1,58.64,14.07,46.89,7.54,16.92,209.85,50.36,15.05,9.68,5.975,69.82,25.82,58.64,102.57,136.85,37.84,242.2,133.45,116.68,7.57,37.61,79.06,20.01,60.56,20.03,14.77,45.42,220.54,1748.0,1242.83,118.97,49.0,144.41,50.63,38.71,97.02,97.02,77.01,129.52,58.83
216,2019-09-26 00:00:00+00:00,24.37,131.09,36.07,33.82,83.28,138.14,107.94,48.12,9.18,254.83,47.66,219.04,53.13,96.01,54.44,229.99,13.23,123.26,71.22,51.08,51.08,58.44,51.08,38.34,59.14,14.04,47.94,7.48,17.42,209.05,49.25,14.88,9.72,6.03,69.32,25.54,59.14,102.4,137.9,37.36,230.66,134.12,118.03,7.51,37.4,79.97,20.07,60.14,20.63,14.95,45.34,220.0,1762.79,1242.14,117.52,49.43,143.17,50.98,39.09,97.61,97.61,77.16,128.28,59.91
217,2019-09-25 00:00:00+00:00,24.39,131.5,35.91,33.73,82.4,137.95,109.54,48.13,8.96,250.9,46.96,217.51,52.15,96.18,53.49,228.9,13.15,123.48,70.98,51.31,51.31,57.68,50.8,37.76,59.33,13.75,47.53,7.43,17.22,207.96,48.73,14.95,9.69,5.92,67.91,25.5,59.33,101.82,136.35,36.76,224.56,133.47,118.0,7.46,37.33,79.53,19.78,60.58,20.52,14.52,45.24,218.55,1747.36,1216.01,117.25,49.05,141.74,49.75,38.92,97.1,97.1,75.03,125.3,60.4
218,2019-09-24 00:00:00+00:00,24.61,132.1,36.27,35.05,83.66,137.48,111.14,48.34,9.31,254.64,47.31,221.36,52.84,95.66,53.67,225.88,13.34,124.67,71.81,52.49,52.49,58.21,53.45,38.55,60.19,14.4,48.61,7.75,17.84,214.04,48.98,14.95,9.75,6.01,69.5,25.79,60.19,101.32,137.7,37.34,241.52,131.93,119.85,7.58,37.79,80.49,19.97,60.55,21.2,14.9393,45.33,221.055,1790.61,1240.0,119.68,49.75,142.5,51.1,40.38,98.08,98.08,78.08,128.77,59.67
219,2019-09-23 00:00:00+00:00,24.47,131.02,36.38,34.49,83.43,136.91,110.79,47.74,9.22,253.39,47.7,219.77,52.5,95.29,53.39,225.44,13.21,123.55,71.52,52.35,52.35,58.4,53.36,38.68,60.43,14.24,47.91,7.78,17.38,212.85,48.32,14.85,9.88,6.02,68.62,25.68,60.43,100.62,135.25,36.79,240.0,132.18,119.7,7.47,37.62,80.02,19.77,60.13,21.2,15.05,45.57,218.95,1777.0,1226.57,118.86,49.66,141.19,50.83,40.37,98.23,98.23,76.67,126.67,58.98
220,2019-09-20 00:00:00+00:00,24.42,131.0,36.89,34.33,83.51,134.56,111.46,48.3,9.46,255.6,48.24,221.82,54.01,95.21,53.3,225.2,13.16,124.0,72.49,52.87,52.87,58.57,54.03,39.02,60.38,15.18,48.9,8.09,18.39,214.66,49.07,15.41,9.9,6.21,70.15,26.04,60.38,101.91,137.07,38.06,246.49,132.03,120.61,7.51,37.3,80.56,20.07,60.27,21.5,15.11,45.64,221.38,1821.71,1233.64,119.61,49.29,143.25,51.6,40.55,100.2,100.2,78.2,128.3,59.31
221,2019-09-19 00:00:00+00:00,24.64,129.63,36.42,34.98,83.83,133.34,110.33,48.5,9.35,257.54,48.05,220.91,53.89,94.55,52.96,224.74,13.07,124.77,72.97,53.27,53.27,58.81,53.55,39.14,60.67,15.58,48.69,8.13,18.34,217.58,48.99,15.25,9.9,6.18,70.06,26.19,60.67,102.49,136.82,38.25,246.0,132.0,122.02,7.43,37.03,80.72,19.83,59.98,21.22,15.0,46.05,222.01,1821.02,1232.32,120.32,49.35,142.46,51.7,40.4,98.28,98.28,79.24,129.5,59.39
222,2019-09-18 00:00:00+00:00,24.54,129.9,36.57,34.9,83.58,132.44,109.5,48.5,9.31,258.0,48.17,218.66,53.47,94.29,52.91,222.86,13.24,123.55,72.65,53.6,53.6,58.04,52.93,38.56,60.82,16.42,49.32,8.08,18.78,214.83,48.63,15.59,9.92,6.02,69.21,26.0,60.82,103.22,137.55,38.15,245.0,131.13,126.45,7.34,36.76,80.21,19.49,59.61,21.1,14.85,46.55,221.06,1817.04,1230.24,119.6,49.47,142.05,52.13,40.53,97.73,97.73,78.69,129.56,59.12
223,2019-09-17 00:00:00+00:00,24.51,129.6,36.79,34.93,83.4,128.66,109.05,47.95,9.3,259.81,49.05,216.0,53.39,93.33,51.99,218.44,13.28,124.12,73.82,54.74,54.74,58.62,53.74,39.57,61.74,16.14,49.37,8.06,18.68,215.8,48.7,15.29,9.95,6.07,69.78,26.02,61.74,99.89,137.0,37.2,242.47,130.14,127.29,7.31,37.04,79.73,19.5,59.32,21.55,14.48,46.04,219.96,1807.08,1231.63,118.9,49.98,142.48,52.05,40.18,99.48,99.48,77.61,128.3,60.15
224,2019-09-16 00:00:00+00:00,24.59,130.11,36.46,34.66,83.91,131.54,109.5,47.56,9.3,259.28,47.5,217.0,53.21,93.83,52.28,218.57,13.3,124.86,75.04,55.12,55.12,58.63,52.88,39.85,64.1,16.72,49.73,8.29,18.56,217.82,48.46,15.44,10.0,6.205,68.96,26.06,64.1,99.35,136.2,37.97,246.0,128.83,126.24,7.41,37.7,78.96,19.72,59.93,21.95,14.39,46.85,217.73,1824.02,1230.44,117.11,49.8,142.56,51.9,39.75,98.03,98.03,77.5,128.76,59.92
225,2019-09-13 00:00:00+00:00,24.56,131.33,37.39,34.99,85.3,132.09,110.0,47.57,9.31,262.82,48.66,220.36,53.89,94.49,51.92,220.06,13.19,122.25,72.26,52.93,52.93,57.1,51.89,37.82,62.88,17.27,49.3,8.48,18.94,220.35,49.01,15.77,10.19,6.26,70.34,26.22,62.88,99.68,136.78,39.47,246.96,127.71,126.23,7.45,38.01,80.09,20.0,60.08,21.78,14.45,47.2,220.0,1842.01,1232.11,119.97,50.01,144.32,52.76,40.41,98.57,98.57,79.18,130.47,60.1
226,2019-09-12 00:00:00+00:00,24.5,131.36,37.57,34.31,85.03,132.83,109.5,47.19,9.4,263.61,49.0,220.13,53.1,95.16,51.07,221.87,13.6,120.04,70.98,53.04,53.04,56.18,50.98,37.38,61.81,16.57,48.7,8.15,18.59,216.38,48.52,15.78,9.96,6.07,68.11,25.94,61.81,98.29,135.31,39.41,247.7,130.0,127.08,7.34,38.37,79.88,19.83,60.1,21.72,14.4393,47.65,224.8,1837.63,1223.47,120.54,50.28,144.03,53.0,40.16,99.89,99.89,80.05,129.2,60.14
227,2019-09-11 00:00:00+00:00,24.22,129.86,37.74,34.7,82.45,131.04,108.2,46.5,9.15,260.05,48.04,213.39,53.489,93.55,50.5,218.02,13.57,122.21,72.78,53.85,53.85,56.98,52.01,38.24,62.14,16.55,49.07,8.2,17.61,215.21,48.29,15.48,10.04,6.11,68.72,25.78,62.14,98.08,135.64,39.4,237.38,128.21,127.45,7.28,37.93,78.39,19.45,59.9,21.67,14.3,47.4,218.07,1812.14,1203.89,120.0,49.95,144.85,51.6,40.18,100.03,100.03,78.17,127.0,59.61
228,2019-09-10 00:00:00+00:00,24.19,127.37,36.59,34.14,83.44,132.12,107.22,46.06,8.91,257.08,46.65,215.94,52.94,93.26,50.3,219.28,13.6,120.23,72.14,53.85,53.85,57.07,52.14,37.89,60.33,16.2,46.69,8.25,16.6,213.5,48.07,15.27,9.85,6.21,69.18,25.6,60.33,102.89,133.58,39.2,230.8,128.0,126.79,7.24,37.21,78.78,19.34,59.25,21.51,13.42,48.04,213.86,1822.75,1196.09,119.48,48.57,143.0,51.33,41.05,98.45,98.45,78.03,126.01,59.12
229,2019-09-09 00:00:00+00:00,24.27,128.0,36.59,34.38,86.34,138.86,108.8,47.16,8.75,263.42,45.32,221.93,51.73,93.56,51.18,219.2,13.55,118.74,71.16,51.99,51.99,56.03,50.94,37.56,59.41,15.55,45.61,8.01,16.02,209.22,47.32,15.44,9.83,6.0,66.76,25.6,59.41,104.79,132.89,39.06,230.0,128.88,125.87,7.28,37.82,79.33,19.09,59.49,21.71,14.45,45.95,214.84,1841.0,1207.08,122.56,48.97,140.59,51.06,40.53,99.01,99.01,79.04,127.94,60.5
230,2019-09-06 00:00:00+00:00,24.09,128.88,36.36,34.11,86.23,139.67,107.87,47.41,8.82,258.92,44.51,220.11,50.99,93.63,51.68,220.11,13.09,117.5,70.35,51.02,51.02,55.55,50.35,37.17,58.73,15.3,45.43,7.82,16.07,207.06,47.58,15.26,9.8,5.86,66.19,25.6,58.73,102.35,132.01,38.92,227.2,130.16,124.68,7.24,35.95,77.96,19.02,58.69,21.97,14.52,45.22,214.05,1838.22,1209.14,122.82,48.65,141.52,50.25,40.94,98.03,98.03,78.96,127.1,59.34
231,2019-09-05 00:00:00+00:00,23.95,129.9,36.11,34.16,85.0,141.75,108.76,47.31,8.985,257.6,44.79,220.94,50.59,93.5,52.45,219.18,13.08,118.01,69.84,50.72,50.72,56.21,50.8,37.63,60.38,15.24,44.97,7.74,15.8,205.27,47.31,15.25,9.68,5.86,65.65,25.59,60.38,100.71,130.58,38.62,222.5,131.41,123.17,7.17,35.9,78.22,19.08,58.58,22.4,14.7,45.12,212.0,1821.95,1193.66,122.71,48.02,138.3,49.925,40.02,98.7,98.7,77.89,126.75,59.55
232,2019-09-04 00:00:00+00:00,23.75,129.49,36.3,33.95,84.5,141.76,107.89,47.34,8.41,250.08,43.84,219.14,50.08,93.9,52.74,225.59,12.83,117.48,69.5,50.15,50.15,55.76,49.84,37.32,59.38,14.61,43.88,7.46,15.39,201.49,46.54,14.9,9.57,5.7,64.0,25.05,59.38,100.02,131.32,37.31,226.89,131.99,120.04,7.04,35.53,77.51,19.1,58.24,22.32,14.3,44.92,208.39,1805.0,1179.45,119.82,47.02,135.71,47.56,39.67,95.24,95.24,75.99,123.95,58.03
233,2019-09-03 00:00:00+00:00,23.46,127.99,35.61,33.28,84.43,141.02,107.24,46.92,8.1,251.16,42.76,219.12,49.26,92.5,51.84,218.81,12.8,115.77,67.89,49.23,49.23,54.71,48.81,36.69,57.93,14.01,43.15,7.27,15.39,201.1,46.31,14.7,9.53,5.6099,64.0,24.89,57.93,99.84,131.4,36.89,224.08,129.63,120.57,6.94,35.08,77.9,18.85,57.9,22.11,14.21,44.73,206.43,1770.0,1181.85,118.81,46.63,134.85,47.12,40.05,92.73,92.73,76.77,123.05,57.22
234,2019-08-30 00:00:00+00:00,23.78,128.27,35.62,33.76,85.47,142.54,108.43,47.36,8.14,256.72,42.43,223.2,50.12,93.0,52.56,221.81,13.15,117.98,68.61,49.46,49.46,55.76,50.25,37.06,58.4,14.47,43.99,7.25,15.73,204.85,46.54,14.86,9.57,5.71,64.34,25.09,58.4,100.03,131.02,37.25,229.15,130.58,121.77,6.92,35.18,78.38,18.89,57.99,22.79,14.18,44.94,210.16,1797.49,1200.35,120.78,47.52,135.58,47.24,40.73,93.53,93.53,77.18,124.83,57.11
235,2019-08-29 00:00:00+00:00,23.61,128.84,35.79,33.67,85.0,142.79,108.44,47.01,8.04,255.2,42.18,221.18,49.8,92.76,52.28,222.52,13.17,117.19,68.3,48.22,48.22,56.06,49.8,37.15,57.75,14.19,42.57,7.21,15.58,201.36,46.0,14.74,9.53,5.605,63.31,24.79,57.75,99.64,130.49,36.8,219.0,130.1,120.49,6.87,35.11,77.87,19.0,58.24,22.1,13.75,44.71,208.5,1783.0,1186.42,119.6,47.59,134.18,46.46,40.51,93.29,93.29,75.22,124.18,56.33
236,2019-08-28 00:00:00+00:00,23.2,127.86,34.36,33.32,83.2,141.18,106.98,46.45,7.92,249.02,41.74,216.86,48.78,92.41,52.02,223.14,13.07,116.41,67.53,47.84,47.84,55.34,48.78,36.79,58.02,13.46,42.36,7.07,14.91,196.57,44.64,14.83,9.45,5.5,61.3,24.46,58.02,98.02,130.18,35.7,213.69,130.64,119.42,6.85,34.67,76.93,18.53,57.2,21.76,13.67,44.57,204.1,1755.0,1164.87,118.23,46.53,130.44,45.7,38.87,93.77,93.77,73.79,121.37,55.22
237,2019-08-27 00:00:00+00:00,23.49,129.88,35.01,33.56,83.82,141.18,106.97,46.27,8.09,251.01,43.36,218.5,49.45,91.77,52.56,224.23,13.24,116.27,68.13,48.02,48.02,55.63,48.98,36.65,57.67,13.83,42.25,7.16,15.5,200.33,45.23,14.76,9.45,5.59,63.01,24.8,57.67,99.39,131.02,36.47,215.74,130.89,121.2,6.75,35.01,77.7,18.46,57.5,22.2,13.43,44.98,207.86,1775.73,1183.0,120.93,47.54,131.2,45.87,39.51,94.75,94.75,73.68,122.93,55.71
238,2019-08-26 00:00:00+00:00,23.35,127.42,34.62,33.65,82.61,139.39,106.61,46.15,8.06,250.34,43.22,215.86,49.17,90.93,51.99,222.5,13.21,115.92,68.12,48.08,48.08,55.87,48.89,36.54,58.22,13.89,41.68,7.1,15.4,198.27,44.71,14.34,9.4,5.595,62.57,24.62,58.22,98.24,130.93,36.49,213.6,129.16,121.27,6.65,34.97,77.0,18.3,56.01,21.6,13.16,45.01,205.86,1766.91,1159.45,118.7,47.05,131.05,45.82,39.14,93.77,93.77,74.9,122.46,55.53
239,2019-08-23 00:00:00+00:00,23.59,131.07,35.21,33.79,83.84,141.52,107.66,46.61,8.09,254.65,43.54,218.2,49.22,91.45,52.65,222.53,13.1,116.48,68.82,48.43,48.43,55.68,48.63,36.37,58.39,13.53,42.44,7.09,15.73,200.81,45.2,14.22,9.21,5.59,63.28,24.6,58.39,99.69,128.97,36.61,219.97,130.61,120.85,6.6,35.3,77.64,18.52,56.79,21.95,13.09,45.43,209.43,1793.03,1185.17,119.24,47.9,133.63,46.35,39.78,94.59,94.59,76.12,124.12,54.8
240,2019-08-22 00:00:00+00:00,23.67,131.6,34.96,33.73,84.92,142.21,108.0,47.12,8.18,254.0,43.87,219.02,49.69,91.29,51.95,221.17,13.1,118.66,69.91,49.26,49.26,56.26,49.37,36.7,59.5,13.95,43.26,7.18,16.45,202.28,45.33,14.42,9.52,5.66,63.81,24.88,59.5,99.63,129.84,37.25,222.8,130.7,119.56,6.66,35.24,78.31,18.45,56.65,22.5,13.3,45.1,213.19,1828.0,1193.8,120.18,49.24,134.69,47.28,40.56,94.44,94.44,76.91,126.11,55.17
241,2019-08-21 00:00:00+00:00,23.79,131.7,34.94,33.3,85.05,140.96,106.61,46.66,8.36,250.77,43.42,219.3,49.45,90.47,51.86,219.86,13.01,117.79,69.96,49.96,49.96,56.45,49.36,36.82,60.53,13.54,43.47,7.05,16.68,202.74,44.96,14.63,9.53,5.6,64.13,24.87,60.53,99.5,129.82,37.36,222.01,129.43,119.34,6.57,35.19,78.07,18.25,56.78,22.72,13.25,45.46,212.99,1819.39,1195.82,121.48,48.5,134.96,47.11,40.47,93.55,93.55,76.5,125.5,56.33
242,2019-08-20 00:00:00+00:00,23.61,131.96,35.1,33.75,85.95,143.1,107.98,46.62,8.58,251.74,44.08,219.44,48.18,91.03,51.88,219.8,13.23,117.13,69.3,49.81,49.81,55.6,48.45,36.48,59.98,13.26,43.15,6.95,16.13,200.21,45.04,14.29,9.46,5.55,63.72,24.58,59.98,99.01,129.48,37.2,227.62,130.94,119.42,6.59,35.29,77.98,17.99,56.9,23.31,13.04,45.0,210.88,1814.5,1195.35,118.88,48.54,135.24,47.03,40.24,90.58,90.58,74.57,124.23,56.0
243,2019-08-19 00:00:00+00:00,23.53,132.5,34.88,33.59,85.79,140.95,103.5,46.62,8.88,251.05,43.64,219.25,48.4975,89.7,52.34,217.31,13.46,117.13,68.97,49.33,49.33,56.28,48.88,36.73,59.85,13.64,43.09,7.03,16.07,203.81,45.13,14.65,9.59,5.65,64.82,24.76,59.85,98.4,129.67,37.51,224.21,129.34,118.46,6.71,35.01,78.26,18.18,56.97,23.42,13.205,45.48,210.62,1818.08,1191.83,120.25,47.9,134.88,47.46,40.56,91.24,91.24,74.58,125.55,55.72
244,2019-08-16 00:00:00+00:00,23.33,131.47,34.72,32.4,84.74,140.02,102.51,45.69,8.41,248.13,42.21,217.24,47.15,89.4,52.2,218.29,13.36,116.4,67.78,48.63,48.63,55.21,47.77,36.11,58.9,12.67,41.87,6.51,15.39,197.03,43.74,14.51,9.54,5.48,61.93,24.21,58.9,97.38,127.83,36.58,216.66,128.99,115.32,6.59,34.48,77.99,18.14,56.47,23.21,12.93,45.77,204.28,1792.89,1180.79,117.94,46.42,133.04,46.34,39.81,88.56,88.56,71.85,121.28,54.84
245,2019-08-15 00:00:00+00:00,23.29,130.17,34.3,32.49,84.16,137.68,100.79,45.31,8.54,244.65,42.54,212.53,47.423,87.69,51.55,214.63,13.19,117.24,67.46,48.47,48.47,54.99,48.0,35.92,58.8,12.67,41.49,6.61,15.8,195.91,44.3,14.15,9.51,5.5,61.98,24.09,58.8,95.45,127.0,37.17,220.86,125.87,116.78,6.54,34.24,76.47,18.01,55.53,23.45,13.04,45.53,203.46,1781.99,1168.43,117.48,47.36,131.22,46.1,39.9,88.95,88.95,71.44,121.27,54.7
246,2019-08-14 00:00:00+00:00,23.6,132.53,34.93,32.81,85.88,138.37,101.5,45.58,9.24,250.45,44.1,216.19,48.39,90.16,50.66,216.1,13.68,120.02,69.07,48.61,48.61,56.44,48.51,36.42,58.88,12.9,41.82,6.85,16.13,199.8,45.02,14.12,9.43,5.52,62.88,24.5,58.88,96.4,128.21,38.25,231.21,128.82,120.0,6.7,34.6,76.77,17.91,56.04,23.08,13.5,43.08,203.16,1793.01,1176.07,117.58,52.12,133.91,46.06,40.09,90.41,90.41,70.64,120.7,55.23
247,2019-08-13 00:00:00+00:00,23.51,132.3,35.43,33.09,85.32,138.41,101.27,45.96,9.23,249.27,43.97,218.67,48.85,89.64,51.03,215.39,13.87,121.01,69.27,48.57,48.57,57.01,48.85,36.6,58.75,13.28,41.73,6.97,16.11,201.51,45.61,14.43,9.45,5.6,63.9,24.71,58.75,96.27,128.3,38.83,228.81,127.58,120.69,6.9,34.37,76.93,18.11,55.64,23.11,13.51,43.02,201.02,1783.0,1174.35,118.79,51.47,133.8,45.49,39.91,91.96,91.96,69.89,120.36,55.7
248,2019-08-12 00:00:00+00:00,23.8,131.5,36.31,33.33,86.39,138.36,101.67,46.3,9.04,252.78,44.2,218.14,49.696000000000005,89.95,51.01,217.11,14.02,123.01,70.06,49.08,49.08,57.49,48.49,36.86,59.42,13.38,42.2,7.17,16.24,203.28,45.51,14.34,9.41,5.6,64.61,24.94,59.42,97.91,128.68,39.23,232.99,129.59,122.13,6.98,34.47,77.07,18.04,55.85,23.31,13.9,43.07,199.62,1795.99,1180.0,119.49,52.27,135.66,45.76,39.97,91.5,91.5,71.0,119.61,56.0
249,2019-08-09 00:00:00+00:00,23.8,131.8,36.77,33.56,85.63,138.93,101.88,46.39,9.47,252.57,43.92,217.0,50.02,89.49,51.43,215.86,14.14,123.11,72.13,49.85,49.85,57.42,48.95,36.93,60.37,13.79,42.89,7.57,16.62,205.62,46.02,14.64,9.53,5.66,66.33,24.9,60.37,97.92,129.23,39.76,236.0535,129.67,121.72,7.08,34.43,77.6,17.99,55.65,23.68,14.26,43.49,201.3,1828.95,1199.99,119.36,52.78,139.27,46.94,41.0,94.37,94.37,70.51,123.97,56.48
250,2019-08-08 00:00:00+00:00,23.6,130.98,36.7,33.7,85.11,136.43,101.53,46.28,9.51,246.53,43.64,211.91,50.47,88.42,50.91,213.22,13.95,119.49,70.85,49.71,49.71,57.43,48.9,36.82,60.5,14.37,42.47,7.53,16.36,207.17,45.69,14.48,9.44,5.66,65.85,25.04,60.5,96.79,128.49,39.5,234.45,128.25,119.43,7.26,34.25,76.94,18.22,55.36,24.0,14.0,43.05,200.2,1806.0,1186.43,120.79,52.79,138.45,46.16,40.0,92.95,92.95,69.56,121.98,55.41
