Unnamed: 0,Date,EVT,SHL,BAS,BAYN,JNJ,PFE,FMS,FRE.DE,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,EOAN.DE,RWE.DE,DUK,ENGI.PA,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,LUK,ROSN,TOT,BP,SNP,TKA.DE,MT,NISTF,PKX,SHE:000709,SHA:600019,SHE:002075,DB,CMC,NCB,GS,BRYN,WFC,JPHLF,CICHY,ACGBY,CRARY,BACHF,C,DAX,TDXP,INDU,NDAQ,NKY,TM,GM,HYMTF,BMW.DE,NSU,VOW.DE,DAI.DE,CON,TSLA,DTE,DRI,TEF,O2D.DE,T,TMUS,VOD,CTM,VZ,NTT.F,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,CCCMF,IFX.DE,SAP,CSCO,IBM,INL,INTC,MSF,EBAY_x,EBAY_y,QCOM,TXN,SNE
35,2020-06-22 00:00:00+00:00,19.84,166.0,,,143.47,33.33,42.8,45.05,90.33,142.71,93.03,47.0,7.17,236.93,53.69,186.44,57.61,10.065,30.71,82.32,11.095,60.58,243.2,7.16,90.32,45.69,34.82,34.82,34.23,,0.45,39.75,23.7,43.9,6.8,10.45,10.14,38.22,2.12,4.76,14.77,9.3,20.33,14.31,200.99,0.0385,27.27,,15.92,10.21,4.43,0.35,51.85,26.04,,3.97,119.12,,127.93,26.6,24.0,56.21,,141.5,36.2,,999.95,103.54,69.79,4.86,2.667,30.18,106.86,15.91,724.0,55.91,20.37,25.68,13.12,29.37,351.34,2684.5,1425.01,,20.15,139.23,45.11,122.12,,59.73,,48.34,48.34,88.72,124.77,71.25
36,2020-06-19 00:00:00+00:00,20.46,,,,145.79,33.69,42.88,44.68,91.67,144.54,96.04,47.36,7.42,238.55,54.14,193.59,58.65,9.97,31.03,86.74,11.265,60.13,251.5,7.21,94.41,48.22,35.5,35.5,34.87,,0.45,40.76,24.21,44.64,6.96,10.75,10.24,38.98,2.15,4.78,14.41,9.45,20.82,14.3,207.05,0.0369,28.0,7.35,15.63,10.02,4.61,0.39,54.06,26.34,,3.96,120.28,,129.0,27.74,25.0,57.47,,144.6,37.275,,1012.78,110.18,75.51,4.96,2.65,30.69,107.34,16.0,718.0,57.35,20.3,25.52,12.86,29.66,354.64,2678.08,1440.0,,20.455,138.94,46.26,126.17,,60.65,,48.73,48.73,89.87,128.06,71.72
37,2020-06-18 00:00:00+00:00,20.14,166.0,,,142.52,33.27,42.91,43.89,90.5,142.06,94.74,46.65,7.13,236.38,53.5,188.44,57.27,9.9,30.65,85.66,11.24,59.28,248.2,7.16,91.0,46.11,35.91,35.91,33.91,,0.33,39.47,23.44,44.38,7.007999999999999,10.5,10.42,38.35,2.12,4.66,14.3,9.08,19.44,14.28,203.99,0.0325,27.1,,15.59,9.83,4.52,0.39,52.67,26.0,,3.8,117.74,,128.88,26.9,24.01,57.27,,145.8,37.0,,1003.0,106.25,73.0,4.89,2.6180000000000003,30.06,103.82,15.85,728.0,56.5,20.27,25.2875,13.1074,29.31,351.41,2647.01,1449.85,,20.1,134.94,45.79,123.0,,60.35,,48.55,48.55,89.85,125.73,71.65
38,2020-06-17 00:00:00+00:00,20.43,166.0,,,144.9,33.59,43.21,43.45,90.42,141.08,95.65,47.25,7.5,237.19,54.51,192.15,57.98,9.842,30.58,87.0,11.1,59.78,249.99,7.42,93.83,48.0,36.0,36.0,34.9,,0.5,40.62,24.4,44.32,7.09,11.4,9.69,38.92,2.07,4.6,13.35,9.57,19.59,14.19,210.0,0.0368,28.5,,15.63,10.03,4.63,0.39,54.7,26.55,,3.94,119.07,,129.68,27.78,28.675,57.0,,148.0,37.09,,987.71,108.41,77.21,5.14,2.6239999999999997,30.78,103.0,16.41,705.0,57.14,20.5,24.785,13.2,29.85,355.15,2647.5,1452.94,,19.84,135.13,46.75,125.83,,60.74,,48.26,48.26,90.68,127.06,70.96
39,2020-06-16 00:00:00+00:00,20.55,166.0,,,144.09,33.59,42.95,42.72,90.62,140.74,96.5,46.66,7.73,237.81,54.8,195.15,57.19,9.8,29.98,89.0,11.045,58.36,253.52,7.31,94.99,49.57,35.59,35.59,35.58,,0.33,40.67,24.96,44.55,7.102,11.31,9.69,39.2,2.01,4.53,13.03,9.74,19.38,14.2,214.98,0.0414,29.43,,16.11,9.98,4.71,0.35,56.3,26.48,,4.0,118.69,,130.7,29.11,28.675,57.86,,151.8,37.52,,1011.85,109.21,80.41,5.33,2.61,31.42,104.0,16.4451,702.0,56.83,20.23,23.5875,13.9,30.03,351.46,2620.0,1449.0,,19.95,133.54,47.41,125.0,,61.49,,48.49,48.49,89.9,128.27,70.49
40,2020-06-15 00:00:00+00:00,19.28,166.0,,,141.0,33.3,41.38,41.0,87.52,134.86,91.37,44.69,6.95,228.74,51.83,183.13,54.43,9.54,29.1,85.04,10.715,57.16,244.72,7.17,89.09,45.35,33.93,33.93,33.2,,0.5,38.43,23.47,43.35,6.75,10.35,9.69,36.5,2.02,4.54,13.31,9.09,17.5,14.2,195.73,0.0426,26.86,,15.32,10.05,4.405,0.39,49.96,25.28,,3.66,112.54,,126.17,26.61,25.0,54.11,,142.9,34.675,,917.79,102.9,72.8,4.92,2.569,29.99,101.32,15.53,700.0,55.73,20.08,22.825,13.58,29.23,333.25,2526.6,1389.49,,18.85,127.97,44.12,119.19,,59.33,,46.94,46.94,83.67,121.57,68.36
41,2020-06-12 00:00:00+00:00,20.14,,,,142.84,34.08,42.53,42.01,89.25,137.29,93.85,45.82,7.34,234.55,54.0,188.95,56.39,9.738,29.4,88.93,10.69,57.94,251.77,7.44,93.62,48.04,34.9,34.9,34.83,,0.5,40.17,25.0,44.58,6.45,10.87,9.69,39.17,2.0,4.47,12.95,9.48,18.45,14.31,200.62,0.0428,28.0,,16.05,9.88,4.57,0.37,51.4,26.04,,3.89,115.46,,128.15,28.72,25.0,55.01,,144.0,35.315,,980.0,107.02,76.24,5.17,2.6,31.02,104.25,16.03,700.0,56.63,20.03,23.685,13.43,30.16,344.72,2601.21,1425.86,,19.354,131.93,44.96,121.25,,60.11,,48.39,48.39,86.25,127.27,69.72
42,2020-06-11 00:00:00+00:00,20.36,166.0,,,148.58,35.6,43.27,43.17,92.17,139.72,95.85,45.59,7.06,235.93,54.1,195.29,57.43,10.04,30.28,88.8,11.215,58.67,254.86,7.72,92.3,47.53,35.0,35.0,34.55,,0.31,40.21,25.08,44.47,6.763999999999999,10.59,9.69,39.42,2.04,4.58,12.89,9.36,18.27,14.46,204.7,0.0429,27.2,,16.07,9.93,4.55,0.39,51.67,26.11,,4.0,118.49,,127.38,26.62,24.0,57.21,,151.2,36.9,,990.2,108.72,72.0,5.18,2.705,31.2,104.51,16.17,708.0,57.48,20.2,23.74,13.06,30.4,349.31,2603.5,1441.03,,19.93,135.6,46.99,126.03,,63.07,,49.43,49.43,88.62,129.05,70.17
43,2020-06-10 00:00:00+00:00,21.49,166.0,,,146.6,36.36,43.68,44.26,90.85,138.83,99.21,46.94,7.97,238.44,57.92,201.7,60.14,10.305,30.0,90.41,11.905,59.9,258.81,7.88,101.0,53.5,36.6,36.6,36.87,,0.3115,42.43,26.89,46.74,7.402,11.21,9.69,41.5,2.04,4.58,13.05,10.13,19.17,14.7,217.39,0.044000000000000004,32.3,,16.88,10.16,4.9,0.38,58.9,27.11,,3.95,119.57,,131.15,29.8,27.0,59.97,,157.9,39.58,,991.88,114.08,80.78,5.57,2.782,32.57,102.81,17.47,706.0,57.9,20.25,24.78,14.0799,31.67,347.9,2645.0,1461.51,,21.0,137.59,47.66,132.15,,62.79,,50.25,50.25,90.25,132.45,70.0
44,2020-06-09 00:00:00+00:00,21.52,166.0,,,148.25,36.5,43.19,44.9,92.32,139.18,102.01,47.18,8.1899,247.35,58.68,204.84,60.5,10.35,30.91,91.0,11.995,58.9,259.11,7.65,100.7,52.88,36.14,36.14,37.44,,0.5,42.87,27.54,47.17,7.77,11.51,10.36,41.45,2.04,4.56,13.32,9.81,19.15,14.59,215.74,0.0438,32.44,7.35,16.05,10.14,4.9,0.365,59.0,27.12,,4.05,120.36,,130.0,29.4,28.5,60.95,,158.7,40.05,,940.01,115.94,82.8,5.48,2.86,32.81,102.18,17.66,734.9,57.75,20.38,24.475,14.59,31.19,332.14,2529.44,1445.24,,21.38,137.38,48.02,133.52,,62.99,,48.87,48.87,90.23,131.35,68.44
45,2020-06-08 00:00:00+00:00,21.4,166.0,,,145.88,35.8,43.06,44.6,88.98,137.22,101.72,46.39,8.22,240.45,57.06,206.47,61.16,10.005,30.21,89.46,11.62,58.75,253.06,7.91,102.63,54.72,37.1,37.1,39.16,,0.49,44.02,28.45,47.15,7.43,12.36,10.36,42.36,2.03,4.57,13.4,10.33,20.0,14.4,220.02,0.044000000000000004,32.9,,16.26,10.15,5.245,0.36,60.66,27.55,,3.8,119.37,,131.86,31.22,25.5,59.23,,155.8,39.11,,919.0,115.17,88.82,5.67,2.835,33.0,100.74,18.01,701.0,57.65,20.95,24.05,14.1,31.83,330.25,2500.2,1426.28,57.25,21.275,135.65,47.46,132.27,,63.97,,48.3,48.3,89.0,130.66,67.5
46,2020-06-05 00:00:00+00:00,21.0,,,,147.69,36.24,43.93,44.4,88.47,137.89,98.75,47.19,8.45,243.78,57.06,201.93,61.03,10.06,31.38,89.4,11.44,58.38,252.18,8.0,99.08,51.65,36.56,36.56,37.52,,0.509,43.03,27.25,46.73,7.0,11.85,10.36,41.7,2.03,4.6,13.34,9.87,20.16,14.35,222.0,,33.89,7.35,16.3,10.39,5.06,0.36,61.57,27.33,,3.61,119.54,,130.12,31.0,24.9,58.85,,153.7,37.56,,877.84,115.24,91.87,5.55,2.887,32.54,101.3,17.42,769.0,57.75,19.805,23.91,14.5,31.86,323.35,2444.51,1415.64,,20.54,135.81,47.27,133.89,,63.36,,49.235,49.235,88.0,130.96,66.58
47,2020-06-04 00:00:00+00:00,20.53,166.0,,,146.8,35.71,43.0,44.29,91.05,140.06,96.75,46.55,7.31,242.0,56.17,198.79,58.67,10.025,31.59,88.8,11.5,59.34,257.66,7.8,96.78,48.88,35.35,35.35,35.18,,0.51,40.69,25.63,45.65,6.652,11.29,9.48,41.44,2.04,4.61,13.8,9.36,18.98,14.4,208.79,0.044000000000000004,29.48,,16.3,10.11,4.73,0.38,53.3,26.62,,3.56,119.1,,127.51,28.86,24.0,57.19,,149.0,36.05,,889.88,112.32,85.35,5.23,2.886,31.39,101.54,17.13,748.0,56.74,19.93,23.5,14.01,31.25,324.39,2477.43,1436.78,,20.47,133.7,46.77,127.78,,61.74,,51.34,51.34,83.95,126.38,67.0
48,2020-06-03 00:00:00+00:00,20.1,166.0,,,148.52,36.29,43.11,43.82,92.56,143.36,97.51,45.6,7.22,243.21,55.99,199.31,58.13,9.69,30.6,88.33,10.965,59.31,258.19,7.7,95.97,48.0,35.94,35.94,35.23,,0.37,40.69,25.67,45.8,6.64,11.07,9.48,40.95,2.04,4.63,12.91,8.97,18.44,14.48,208.49,0.0328,28.39,,16.4,10.27,4.65,0.39,52.56,26.33,,3.28,119.97,,128.05,28.42,21.75,56.13,,149.0,36.71,,888.12,111.56,79.27,5.17,2.84,31.3,100.91,16.89,719.9,56.52,20.0,23.5,14.1348,30.91,324.66,2468.01,1442.7,,20.29,131.63,46.98,127.15,,62.45,,46.35,46.35,84.95,126.67,66.0
49,2020-06-02 00:00:00+00:00,19.76,166.0,,,147.06,35.53,43.43,44.2,92.92,140.65,97.2,45.39,6.9,245.06,54.52,197.25,56.3,9.618,30.06,87.82,10.74,58.84,255.57,7.34,93.78,46.86,34.81,34.81,33.79,,0.33,39.8,24.72,44.73,6.28,10.45,9.48,38.6,2.04,4.91,13.47,8.91,17.67,14.58,203.77,0.0472,27.58,,16.24,10.34,4.5,0.37,50.71,25.52,,3.27,119.25,,126.39,27.32,23.484,54.61,,146.7,35.0,,894.7,109.21,78.95,4.99,2.815,31.05,98.66,17.0,692.3,55.82,20.09,23.82,13.97,30.68,320.75,2467.0,1435.0,57.25,19.68,129.35,46.4,125.67,,61.7,,45.24,45.24,79.93,118.6,65.98
50,2020-06-01 00:00:00+00:00,19.4,166.0,,,147.29,35.5,42.2,,92.95,141.5,97.73,45.63,6.58,246.63,54.48,195.12,55.03,,,85.84,10.75,57.57,254.09,7.09,90.94,45.32,34.71,34.71,32.15,,0.35,37.99,23.15,45.44,,9.86,9.5114,37.25,2.02,4.9,13.47,8.47,17.34,14.79,197.31,0.0325,26.61,7.2525,15.75,10.19,4.36,0.36,48.14,24.86,,3.36,119.3,,124.9,25.99,22.805999999999997,,,,,,858.0,107.58,77.0,4.92,,30.75,99.96,16.69,665.7,56.7,,22.965,13.27,31.59,317.75,2448.0,1425.7,,,127.66,47.15,124.64,,62.49,,45.4652,45.4652,79.89,117.77,64.91
51,2020-05-29 00:00:00+00:00,19.62,,,,147.96,38.27,41.84,42.73,92.9,141.02,99.1,45.86,6.56,243.86,54.5,195.96,55.04,9.65,30.01,85.54,10.81,57.2,250.11,6.88,90.19,44.82,34.38,34.38,31.8,,0.32,37.48,22.86,47.05,6.09,9.67,9.34,37.02,2.02,4.9,12.6,8.46,17.19,14.79,197.23,,26.5,7.6,15.7,10.14,4.312,0.36,48.02,24.32,,3.45,116.32,,125.94,26.35,22.7999,52.74,,146.1,34.265,,808.75,106.83,78.07,4.79,2.81,30.55,99.27,16.67,640.1,55.33,20.5,22.26,13.08,31.5,319.25,2415.94,1420.43,57.25,18.924,127.27,46.04,123.67,,61.9,,44.3,44.3,78.7,116.81,64.2
52,2020-05-28 00:00:00+00:00,19.6,166.0,,,146.02,37.84,41.52,43.0,91.95,139.8,97.52,44.57,7.49,239.41,54.31,193.88,54.66,10.0,29.59,84.85,10.625,57.26,244.4,7.06,93.61,46.43,33.98,33.98,33.36,,0.35,38.05,23.8,46.4,6.07,10.07,9.14,37.02,2.04,4.88,13.08,8.72,18.04,14.65,210.84,,28.32,7.6,15.35,10.09,4.36,0.37,52.99,24.71,,3.61,116.33,,129.19,27.86,22.8865,55.25,,154.2,36.3,,813.51,108.45,82.4,4.81,2.798,32.03,97.52,16.56,615.5,55.58,20.5,22.22,13.35,33.16,316.77,2384.33,1400.0,57.25,19.72,123.26,45.9,126.87,,63.0,,44.14,44.14,80.24,117.76,63.58
53,2020-05-27 00:00:00+00:00,18.96,166.0,,,144.32,37.41,40.02,43.11,89.28,136.18,97.43,43.76,7.25,231.13,52.76,188.68,54.885,9.927999999999999,29.88,84.12,10.335,54.69,237.75,6.99,94.68,46.66,34.44,34.44,33.35,,0.22,37.76,24.1,45.95,6.056,9.87,9.14,36.69,2.0,4.78,13.98,8.59,17.65,14.48,203.0,,27.8,,15.7,9.84,4.35,0.36,51.68,24.37,,3.3,117.78,,126.41,28.53,22.9241,52.0,,145.6,32.85,,820.86,107.93,81.45,4.59,2.735,31.74,95.66,15.96,615.5,54.61,20.5,22.04,13.19,32.51,316.14,2404.99,1420.0,,20.0,123.59,45.04,123.94,,62.32,,43.3,43.3,78.27,116.43,62.5
54,2020-05-26 00:00:00+00:00,18.76,166.0,,,146.19,37.65,41.3,44.3,92.95,140.36,97.58,45.29,6.79,240.99,54.77,191.05,53.57899999999999,9.9,30.58,84.46,10.08,54.8,236.34,6.81,92.49,45.74,34.4,34.4,32.94,,0.34,36.72,23.35,45.2,5.67,9.59,9.14,35.95,2.01,4.77,13.87,7.96,17.0,14.39,185.63,,25.05,,15.5,9.8,3.96,0.35,46.2,24.08,,3.02,118.42,,123.05,27.82,24.49,50.74,,140.9,32.3,,834.5,104.9,79.71,4.43,2.685,30.64,96.92,15.8,592.7,54.9,20.5,21.91,13.0,31.91,323.5,2458.0,1441.96,,19.67,123.52,45.78,121.3,,63.68,,43.99,43.99,80.19,115.81,62.79
55,2020-05-22 00:00:00+00:00,18.5,,,,144.57,37.11,40.74,42.3,90.42,137.37,95.52,44.03,6.48,241.52,53.05,185.37,51.33,9.5,28.4,82.19,9.8,53.58,228.83,6.48,91.45,44.05,33.71,33.71,32.41,,0.36,36.03,22.98,45.0,5.19,9.18,8.31,34.93,2.02,4.78,14.3,7.4,16.23,14.27,180.03,0.045,24.44,7.6,15.77,9.75,3.728,0.36,44.77,22.98,,3.0,114.08,,117.99,25.99,22.2562,49.25,,136.7,30.63,,822.1735,101.06,77.69,4.58,2.6239999999999997,29.78,94.54,15.81,566.0,53.96,20.4,21.38,12.5002,31.05,315.77,2455.01,1403.9,,18.4,115.62,44.67,119.37,,61.98,,42.25,42.25,78.26,113.53,63.2
56,2020-05-21 00:00:00+00:00,18.51,166.0,,,148.5,37.57,41.31,44.38,89.64,136.73,95.1,45.53,6.42,243.24,52.7,189.79,51.79,9.51,28.68,83.06,9.756,55.64,232.7,6.45,92.77,45.44,35.1,35.1,33.15,,0.37,36.41,23.73,47.4,5.19,9.37,8.64,35.84,2.04,4.82,14.08,7.42,16.47,14.17,180.2,0.037000000000000005,24.39,,15.96,9.99,3.735,0.38,45.17,23.35,,2.93,113.86,,118.87,25.29,22.506,50.4,,140.1,31.64,,816.0,102.69,78.01,4.55,2.62,29.79,98.75,15.92,560.0,54.43,20.25,20.775,12.6,31.99,318.66,2500.0,1410.99,,19.178,118.71,45.45,120.99,,63.1,,42.75,42.75,79.47,116.44,63.0
57,2020-05-20 00:00:00+00:00,18.59,166.0,,,149.75,37.95,41.36,42.0,89.58,135.68,97.89,44.98,6.33,255.74,52.02,190.84,51.39,9.38,28.26,83.95,9.716000000000001,56.54,232.3,6.25,91.0,44.62,35.5,35.5,33.04,,0.35,36.47,23.55,48.25,5.156000000000001,9.42,8.635,36.43,2.05,4.83,14.34,7.35,16.46,14.1,180.95,0.046,24.49,,15.98,10.1,3.76,0.39,45.57,23.15,,2.83,112.9862,,119.84,25.31,25.0,49.99,,137.9,31.025,,820.5,104.24,78.0,4.37,2.792,29.27,99.14,15.5,563.0,54.54,20.33,20.955,12.62,32.26,316.68,2477.87,1389.16,,18.492,120.13,45.05,120.93,,61.16,,43.0,43.0,80.04,115.14,63.23
58,2020-05-19 00:00:00+00:00,18.45,166.0,,,150.1,37.85,39.97,41.78,90.33,136.75,99.0,43.35,6.29,265.08,51.9,191.08,50.02,9.42,28.95,84.38,9.978,56.17,233.92,6.25,92.53,45.55,35.78,35.78,32.91,,0.39,36.02,23.7,48.6,5.15,9.41,8.18,36.14,2.06,4.83,14.32,7.15,16.0,14.01,180.56,0.0315,25.0,,15.48,10.08,3.77,0.37,45.27,22.97,,2.9,114.2,,119.29,24.75,22.4865,51.2,,139.0,31.6,,815.17,102.53,75.0,4.4,2.822,29.46,98.41,15.6,582.0,55.43,20.18,20.67,12.52,32.52,315.03,2429.83,1385.48,,18.35,117.5,44.83,121.19,,60.13,,42.46,42.46,79.75,114.02,64.29
59,2020-05-18 00:00:00+00:00,18.27,166.0,,,152.49,38.34,39.67,39.25,91.9,139.17,96.82,42.29,5.74,264.0,50.07,185.95,48.54,9.1,27.96,82.69,9.542,56.5,233.94,6.07,92.4,44.3999,34.54,34.54,32.05,,0.3508,35.83,23.31,47.69,4.574,9.25,8.18,35.16,2.06,4.8,14.3,6.94,15.77,14.05,177.71,0.0459,24.55,,15.57,10.11,3.77,0.36,44.05,22.51,,2.86,114.92,,118.46,24.0,26.47,47.63,,133.4,28.62,,827.78,101.24,74.54,4.65,2.7310000000000003,28.99,98.16,15.22,561.5,55.65,20.61,21.45,12.5,32.32,313.17,2402.48,1361.58,,17.39,116.41,45.21,119.88,,59.74,,42.6,42.6,77.27,111.18,63.0
60,2020-05-15 00:00:00+00:00,17.5,,,,147.87,37.96,38.93,38.96,89.96,136.65,92.98,40.91,5.61,257.64,48.3,177.75,46.203,8.998,27.0,81.48,9.277999999999999,56.36,230.03,6.1,90.65,42.38,32.84,32.84,30.29,,0.42,33.66,21.79,45.85,4.343,8.49,8.2,34.02,2.05,4.85,14.55,6.47,14.55,13.92,173.48,0.035,23.69,7.6,15.29,9.93,3.71,0.38,41.58,21.54,,2.65,109.79,,116.2,21.97,26.5,45.3,,129.2,28.05,,790.35,97.13,66.0,4.59,2.763,28.28,95.02,14.8,564.5,54.63,20.08,21.16,12.48,30.96,300.35,2368.52,1348.26,,17.346,112.32,42.93,115.93,,57.4,,41.46,41.46,74.67,106.54,63.52
61,2020-05-14 00:00:00+00:00,17.4,166.0,,,145.39,36.8,39.75,38.91,90.5,136.94,92.2,40.83,5.62,259.44,46.65,178.27,44.78,9.12,27.75,80.0,9.086,56.14,227.77,6.09,87.29,41.07,32.94,32.94,29.62,,0.42,32.5,21.75,45.88,4.043,7.74,8.2,33.68,2.06,4.9,14.51,6.37,13.98,13.87,169.04,0.0487,22.13,7.6,15.55,9.9,3.52,0.36,39.99,21.07,,2.52,107.35,,116.0,20.66,22.0,47.895,,128.4,28.18,,780.0,94.7,63.0,4.55,2.7239999999999998,27.98,92.54,14.47,570.1,54.5,20.08,20.95,12.16,31.64,304.51,2361.01,1333.52,,17.028,110.6,43.43,114.57,,57.32,,41.31,41.31,77.5,109.0,62.94
62,2020-05-13 00:00:00+00:00,18.47,166.0,,,146.08,37.31,39.65,40.33,93.27,137.45,95.0,42.64,6.0,262.68,50.03,187.11,47.155,9.258,27.01,81.55,9.54,58.19,226.84,6.22,89.9,43.74,34.23,34.23,32.16,,0.42,34.49,23.09,47.45,4.145,8.36,8.2,35.16,2.05,4.87,13.06,6.82,14.42,14.16,175.66,0.038,23.95,,15.8,10.15,3.65,0.37,42.0,22.01,,2.75,108.52,,119.83,22.44,22.5,50.0,,135.5,30.1,,820.83,98.53,69.57,4.66,2.739,28.8,94.39,15.38,570.0,55.16,20.89,21.7,12.97,32.66,312.15,2366.8,1376.16,,17.54,116.42,43.41,119.95,,58.45,,41.78,41.78,78.86,112.92,63.68
63,2020-05-12 00:00:00+00:00,19.0,166.0,,,150.1,38.12,39.71,40.6,96.46,139.0,99.1,42.99,6.22,262.99,53.46,194.36,47.78,9.208,27.03,82.49,9.9,57.88,228.2,6.21,93.13,45.42,35.06,35.06,33.0,,0.42,35.27,23.73,48.16,4.6,8.96,8.2,35.15,2.07,4.92,12.65,7.02,16.08,14.13,183.89,0.038,24.96,,15.9,10.24,3.74,0.38,44.39,22.4,,2.77,110.0,,121.54,22.99,22.1,51.05,,137.0,30.625,,827.0,99.0,74.56,4.68,2.68,29.51,96.18,14.92,570.0,56.75,20.62,21.65,12.97,32.78,317.83,2411.85,1408.22,,17.55,116.23,43.94,123.01,,60.22,,42.24,42.24,81.29,115.14,65.92
64,2020-05-11 00:00:00+00:00,18.8,166.0,,,148.45,37.25,39.34,40.55,93.22,138.45,97.84,42.62,6.24,253.53,53.09,190.0,47.68,9.22,27.27,81.45,9.91,56.94,226.79,6.12,94.21,46.11,35.15,35.15,33.16,,0.42,35.35,23.57,47.97,5.358,9.87,8.2,36.05,2.07,4.91,13.46,6.93,16.33,14.26,182.54,0.045,25.11,,15.45,10.25,3.83,0.4,45.21,22.3,,2.6,105.98,,123.22,23.25,23.61,52.03,,140.0,31.77,,790.51,100.56,73.29,4.55,2.745,29.65,96.48,13.94,570.0,56.87,20.58,21.5,12.4,33.18,308.1,2374.7,1376.79,,18.442,114.88,42.78,121.81,,59.74,,41.88,41.88,80.29,113.41,65.77
65,2020-05-08 00:00:00+00:00,18.65,,,,148.92,37.25,38.8,39.91,94.84,138.79,100.42,42.97,6.21,259.22,49.31,194.39,48.59,9.11,27.01,81.49,9.74,57.16,227.39,6.2,95.0,45.31,34.63,34.63,33.195,,0.4074,35.37,24.03,47.77,5.43,11.14,8.2,37.28,2.06,4.85,13.73,7.12,16.46,14.15,185.03,0.035,25.64,,15.3,10.25,3.89,0.37,45.32,22.27,,2.55,109.21,,121.98,23.07,22.1,49.7,,136.3,30.48,,793.77,100.0,72.02,4.64,2.641,29.29,96.64,14.1,570.0,56.22,20.9,22.0,12.01,33.39,305.64,2372.14,1381.82,57.25,18.52,116.19,42.02,122.67,,59.67,,41.7,41.7,79.7,113.96,65.0
66,2020-05-07 00:00:00+00:00,18.37,166.0,,,149.37,38.41,38.54,39.81,92.14,136.36,98.38,42.93,6.06,266.02,48.06,189.76,45.085,9.086,26.48,80.89,9.65,56.97,225.2,6.07,92.98,44.96,34.35,34.35,32.98,,0.46,35.19,24.35,47.21,5.274,10.78,8.2,36.86,2.06,4.92,13.5,6.97,15.98,14.0,179.18,,25.59,7.6,15.61,10.07,3.8,0.37,43.52,22.09,,2.54,106.75,,121.45,22.18,23.0,50.87,,135.1,30.105,,777.21,101.72,69.24,4.61,2.568,29.17,90.35,13.85,592.0,56.1,20.7,21.11,11.96,33.44,303.22,2374.78,1361.31,,17.828,117.03,41.59,122.98,,59.93,,41.2685,41.2685,79.7,113.89,64.27
67,2020-05-06 00:00:00+00:00,18.55,166.0,,,150.0,38.97,39.15,39.98,93.15,137.01,98.31,43.04,6.2,260.79,47.82,188.24,44.95,9.206,26.8,83.18,9.564,58.14,230.92,6.19,92.79,44.93,34.42,34.42,33.11,,0.46,35.1,24.15,47.45,5.434,10.7,8.2,36.66,2.04,4.85,13.5,7.04,15.95,14.04,179.68,0.034,26.46,,15.72,10.07,3.82,0.35,44.49,22.17,,2.35,109.77,,123.45,23.05,24.0,52.44,,136.0,30.745,,776.5,102.48,69.68,4.77,2.688,29.82,89.22,14.17,570.2,56.36,21.13,21.51,11.8466,33.6,300.46,2329.44,1358.0,,16.85,114.7,41.56,123.24,,59.04,,40.64,40.64,78.81,112.4,63.94
68,2020-05-05 00:00:00+00:00,18.25,166.0,,,149.0,38.81,38.58,38.5,90.95,136.21,96.79,42.88,6.28,258.27,47.54,181.0,45.25,9.04,26.0,82.83,9.59,58.55,231.36,6.23,94.5,46.26,33.61,33.61,34.28,,0.46,35.76,24.42,47.26,5.35,10.75,8.2,36.69,2.05,4.87,13.48,7.09,16.25,14.0,179.1,,27.52,7.6,15.28,10.01,3.8,0.37,46.3,22.14,,2.45,107.54,,122.53,21.25,30.1,52.66,,130.1,30.47,,789.79,101.59,72.27,4.79,2.6189999999999998,29.74,88.78,14.0,616.4,56.0,20.65,21.41,12.02,33.4,295.06,2340.0,1337.5,,16.808,116.43,41.61,123.39,,58.79,,39.92,39.92,76.75,111.5,62.89
69,2020-05-04 00:00:00+00:00,18.32,166.0,,,148.77,37.6,38.26,38.67,89.79,137.27,94.53,42.61,6.3,252.39,47.29,179.85,44.08,9.07,25.66,82.73,9.474,58.2,227.0,5.9,88.76,42.51,33.0,33.0,31.91,,0.43,33.22,22.68,47.22,5.72,10.22,7.97,36.01,2.05,4.87,13.48,7.04,15.61,13.95,175.0,0.037000000000000005,26.96,,15.39,9.9,3.77,0.36,45.03,21.89,,2.6,105.81,,120.25,20.45,27.89,52.3,,133.8,30.1,,701.0,100.21,67.14,4.81,2.593,29.75,86.77,13.69,592.7,56.85,20.58,20.85,12.09,32.74,289.17,2256.38,1308.13,,16.118,115.95,40.95,120.82,,57.12,,39.28,39.28,75.16,108.92,62.3
70,2020-05-01 00:00:00+00:00,18.21,,,,149.62,37.85,38.71,,91.0,137.98,97.0,43.42,6.67,250.8,49.0,193.0,46.54,,,83.86,,58.59,229.91,5.87,91.51,45.63,35.11,35.11,31.85,,0.498,34.21,22.92,49.0,,10.65,7.97,36.49,2.05,4.87,13.48,7.3,15.42,13.9,179.0,,28.5,,15.58,10.12,3.8975,0.36,46.31,22.24,,2.87,107.0,,121.64,21.65,23.1,,,,,,755.0,102.27,70.4,4.59,,30.77,87.74,14.04,,57.76,,21.2,11.845,33.01,286.25,2336.8,1324.09,,,116.86,41.72,123.19,,58.83,,38.78,38.78,76.85,112.38,63.23
